country,commodity,year,consumption,ending_stocks,exports,imports,production,yield,trade_balance,self_sufficiency,self_sufficiency_capped
Mexico,Wheat,2032,8045.874,1600.0,1292.9028,5821.0173,3517.7595,6.2197,-4528.114500000001,0.4372128497165131,0.4372128497165131
Mexico,Wheat,2033,8078.8908,1600.0,1341.2534,5888.1198,3532.0244,6.2469,-4546.866400000001,0.43719174914457315,0.43719174914457315
Mexico,Wheat,2034,8115.3473,1600.0,1388.2912,5957.2307,3546.4078,6.2727,-4568.9395,0.4370001269076925,0.4370001269076925
New Zealand,Beef and veal,2025,67.0495,11.23,657.6492,7.8088,704.6036,,649.8403999999999,10.508707745769918,5.0
New Zealand,Beef and veal,2026,63.2363,0.0102,661.7598,7.8033,720.0161,,653.9565,11.386119997533063,5.0
New Zealand,Beef and veal,2027,62.9896,8.1582,667.0266,7.7906,727.6282,,659.236,11.551560892591793,5.0
New Zealand,Beef and veal,2028,62.9003,7.5776,672.147,7.7804,732.6318,,664.3666000000001,11.64750883541096,5.0
New Zealand,Beef and veal,2029,62.7041,7.6536,675.7008,7.7793,735.7436,,667.9214999999999,11.733580419781163,5.0
New Zealand,Beef and veal,2030,62.4939,8.7402,677.9992,7.7845,737.896,,670.2147,11.8074884108689,5.0
New Zealand,Beef and veal,2031,62.2922,10.8402,682.1853,7.7781,741.8985,,674.4072,11.909974282494437,5.0
New Zealand,Beef and veal,2032,62.147,13.9282,687.4181,7.7652,747.0396,,679.6528999999999,12.020525528183178,5.0
New Zealand,Beef and veal,2033,62.0091,17.9785,691.3387,7.7605,750.8184,,683.5782,12.108197022695057,5.0
New Zealand,Beef and veal,2034,61.8411,22.9779,693.3556,7.7669,752.6094,,685.5887,12.170051955738176,5.0
New Zealand,"Cheese, fresh or processed",2025,55.7573,14.7415,365.4373,13.7214,407.4733,,351.7159,7.30798119708092,5.0
New Zealand,"Cheese, fresh or processed",2026,56.0879,14.7415,369.257,13.9958,411.3491,,355.26120000000003,7.334007869790098,5.0
New Zealand,"Cheese, fresh or processed",2027,56.8279,14.7415,372.6869,14.2757,415.2391,,358.4112,7.306958377839055,5.0
New Zealand,"Cheese, fresh or processed",2028,57.465,14.7415,381.9486,14.5612,424.8524,,367.3874,7.393237622900895,5.0
New Zealand,"Cheese, fresh or processed",2029,58.1368,14.7415,391.7194,14.8524,435.0038,,376.867,7.48241733291134,5.0
New Zealand,"Cheese, fresh or processed",2030,58.8577,14.7415,400.2554,15.1495,443.9636,,385.1059,7.542999471606943,5.0
New Zealand,"Cheese, fresh or processed",2031,59.6013,14.7415,408.3326,15.4525,452.4814,,392.8801,7.591804205612965,5.0
New Zealand,"Cheese, fresh or processed",2032,60.3468,14.7415,415.9966,15.7615,460.5819,,400.2351,7.6322505915806635,5.0
New Zealand,"Cheese, fresh or processed",2033,61.0944,14.7415,423.3647,16.0768,468.3823,,407.28790000000004,7.66653408495705,5.0
New Zealand,"Cheese, fresh or processed",2034,61.8298,14.7415,430.8989,16.3879,476.3408,,414.511,7.704065030131102,5.0
New Zealand,Maize (corn),2025,285.6216,19.9472,3.5,76.6989,212.3699,11.8,-73.1989,0.7435358530307231,0.7435358530307231
New Zealand,Maize (corn),2026,285.3967,19.9363,3.5,76.8242,212.0615,11.7907,-73.3242,0.743041177420762,0.743041177420762
New Zealand,Maize (corn),2027,288.075,19.9257,3.5,78.7127,212.8517,11.828,-75.2127,0.7388759871561226,0.7388759871561226
New Zealand,Maize (corn),2028,289.744,19.9142,3.5,80.0177,213.2148,11.8467,-76.5177,0.7358730465514385,0.7358730465514385
New Zealand,Maize (corn),2029,290.2351,19.9145,3.5,80.1295,213.6059,11.8632,-76.6295,0.7359754213050042,0.7359754213050042
New Zealand,Maize (corn),2030,290.6041,19.939,3.5,80.1522,213.9764,11.8773,-76.6522,0.7363158331214185,0.7363158331214185
New Zealand,Maize (corn),2031,291.1655,19.9629,3.5,80.3737,214.3157,11.8897,-76.8737,0.7360614495879491,0.7360614495879491
New Zealand,Maize (corn),2032,291.8419,20.0137,3.5,80.7643,214.6284,11.9014,-77.2643,0.7354269554851445,0.7354269554851445
New Zealand,Maize (corn),2033,292.4603,20.0392,3.5,81.1093,214.8765,11.911,-77.6093,0.734720233823189,0.734720233823189
New Zealand,Maize (corn),2034,292.7966,20.0584,3.5,81.2028,215.1129,11.9206,-77.7028,0.7346837360816347,0.7346837360816347
New Zealand,Pigmeat,2025,113.9703,0.0,1.0003,69.9757,44.9949,,-68.97540000000001,0.3947949597395111,0.3947949597395111
New Zealand,Pigmeat,2026,114.7293,0.0,1.0013,70.4382,45.2924,,-69.4369,0.3947762254280293,0.3947762254280293
New Zealand,Pigmeat,2027,115.4189,0.0,1.0035,70.8078,45.6145,,-69.8043,0.3952082371258087,0.3952082371258087
New Zealand,Pigmeat,2028,116.4628,0.0,1.0023,71.4178,46.0473,,-70.4155,0.3953820447387492,0.3953820447387492
New Zealand,Pigmeat,2029,117.2648,0.0,1.0013,72.0082,46.2579,,-71.0069,0.39447387451306787,0.39447387451306787
New Zealand,Pigmeat,2030,118.1567,0.0,1.0001,72.6222,46.5347,,-71.6221,0.3938388597514995,0.3938388597514995
New Zealand,Pigmeat,2031,118.9822,0.0,0.9992,73.2159,46.7654,,-72.2167,0.39304534627868704,0.39304534627868704
New Zealand,Pigmeat,2032,119.8149,0.0,0.9985,73.7955,47.0178,,-72.797,0.39242030832559227,0.39242030832559227
New Zealand,Pigmeat,2033,120.6442,0.0,0.9978,74.3719,47.27,,-73.3741,0.3918132823625173,0.3918132823625173
New Zealand,Pigmeat,2034,121.4815,0.0,0.9972,74.948,47.5307,,-73.95079999999999,0.3912587513325074,0.3912587513325074
New Zealand,Poultry meat,2025,227.2631,0.0,13.4735,1.1653,239.5713,,12.3082,1.054158374148729,1.054158374148729
New Zealand,Poultry meat,2026,230.2456,0.0,13.6143,1.372,242.4879,,12.2423,1.053170614335301,1.053170614335301
New Zealand,Poultry meat,2027,232.8385,0.0,13.7551,1.4488,245.1449,,12.3063,1.0528538020988796,1.0528538020988796
New Zealand,Poultry meat,2028,235.4929,0.0,13.8959,1.5298,247.859,,12.3661,1.0525115619197012,1.0525115619197012
New Zealand,Poultry meat,2029,238.2676,0.0,14.0368,1.6154,250.6889,,12.4214,1.052131720804675,1.052131720804675
New Zealand,Poultry meat,2030,241.0173,0.0,14.1776,1.698,253.4969,,12.4796,1.051778855708698,1.051778855708698
New Zealand,Poultry meat,2031,242.7327,0.0,14.3184,1.7826,255.2686,,12.5358,1.0516448752063483,1.0516448752063483
New Zealand,Poultry meat,2032,244.4938,0.0,14.4593,1.8658,257.0873,,12.5935,1.0515084636093024,1.0515084636093024
New Zealand,Poultry meat,2033,246.2401,0.0,14.6001,1.9499,258.8903,,12.6502,1.0513734359269673,1.0513734359269673
New Zealand,Poultry meat,2034,248.009,0.0,14.7409,2.0335,260.7164,,12.7074,1.0512376566979427,1.0512376566979427
New Zealand,Raw cane or beet sugar,2025,0.0,0.0,0.0,199.5318,0.0,,-199.5318,,
New Zealand,Raw cane or beet sugar,2026,0.0,0.0,0.0,199.0406,0.0,,-199.0406,,
New Zealand,Raw cane or beet sugar,2027,0.0,0.0,0.0,199.2432,0.0,,-199.2432,,
New Zealand,Raw cane or beet sugar,2028,0.0,0.0,0.0,199.2018,0.0,,-199.2018,,
New Zealand,Raw cane or beet sugar,2029,0.0,0.0,0.0,198.6376,0.0,,-198.6376,,
New Zealand,Raw cane or beet sugar,2030,0.0,0.0,0.0,198.0314,0.0,,-198.0314,,
New Zealand,Raw cane or beet sugar,2031,0.0,0.0,0.0,197.6092,0.0,,-197.6092,,
New Zealand,Raw cane or beet sugar,2032,0.0,0.0,0.0,197.2936,0.0,,-197.2936,,
New Zealand,Raw cane or beet sugar,2033,0.0,0.0,0.0,196.9207,0.0,,-196.9207,,
New Zealand,Raw cane or beet sugar,2034,0.0,0.0,0.0,196.3841,0.0,,-196.3841,,
New Zealand,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,21737.5444,4.5964,0.0,,
New Zealand,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,21842.3979,4.6472,0.0,,
New Zealand,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,21986.2126,4.6974,0.0,,
New Zealand,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,22206.5334,4.7438,0.0,,
New Zealand,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,22407.65,4.7896,0.0,,
New Zealand,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,22634.3825,4.8371,0.0,,
New Zealand,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,22871.0361,4.8844,0.0,,
New Zealand,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,23099.61,4.9319,0.0,,
New Zealand,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,23321.1729,4.9808,0.0,,
New Zealand,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,23537.5714,5.0302,0.0,,
New Zealand,Rice,2025,59.0084,0.0,0.0,59.0084,0.0,0.0,-59.0084,0.0,0.0
New Zealand,Rice,2026,60.1484,0.0,0.0,60.1484,0.0,0.0,-60.1484,0.0,0.0
New Zealand,Rice,2027,61.3414,0.0,0.0,61.3414,0.0,0.0,-61.3414,0.0,0.0
New Zealand,Rice,2028,62.527,0.0,0.0,62.527,0.0,0.0,-62.527,0.0,0.0
New Zealand,Rice,2029,63.6938,0.0,0.0,63.6938,0.0,0.0,-63.6938,0.0,0.0
New Zealand,Rice,2030,64.8594,0.0,0.0,64.8594,0.0,0.0,-64.8594,0.0,0.0
New Zealand,Rice,2031,66.0241,0.0,0.0,66.0241,0.0,0.0,-66.0241,0.0,0.0
New Zealand,Rice,2032,67.1848,0.0,0.0,67.1848,0.0,0.0,-67.1848,0.0,0.0
New Zealand,Rice,2033,68.3523,0.0,0.0,68.3523,0.0,0.0,-68.3523,0.0,0.0
New Zealand,Rice,2034,69.5169,0.0,0.0,69.5169,0.0,0.0,-69.5169,0.0,0.0
New Zealand,Soya beans,2025,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2026,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2027,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2028,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2029,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2030,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2031,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2032,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2033,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Soya beans,2034,0.0001,0.0,0.0,0.0001,0.0,0.0,-0.0001,0.0,0.0
New Zealand,Wheat,2025,1027.17,220.5032,0.1,645.4026,382.7567,9.5,-645.3026,0.37263228092720774,0.37263228092720774
New Zealand,Wheat,2026,1045.555,222.0241,0.1,656.4912,390.6847,9.5687,-656.3912,0.3736625046028186,0.3736625046028186
New Zealand,Wheat,2027,1058.7484,218.6394,0.1,658.0415,397.4222,9.6272,-657.9415,0.3753698234632515,0.3753698234632515
New Zealand,Wheat,2028,1071.0761,216.7131,0.1,665.3806,403.8692,9.6869,-665.2805999999999,0.3770686321914941,0.3770686321914941
New Zealand,Wheat,2029,1082.6162,217.2107,0.1,673.4952,409.7185,9.7388,-673.3951999999999,0.37845221603002066,0.37845221603002066
New Zealand,Wheat,2030,1092.3554,218.0749,0.1,678.394,414.9256,9.7826,-678.294,0.37984487466258693,0.37984487466258693
New Zealand,Wheat,2031,1101.9136,218.5477,0.1,682.8324,419.654,9.8224,-682.7324,0.3808411113176205,0.3808411113176205
New Zealand,Wheat,2032,1110.6829,218.9257,0.1,687.1897,423.9711,9.8588,-687.0897,0.38172110149530525,0.38172110149530525
New Zealand,Wheat,2033,1118.8685,219.0724,0.1,691.1981,427.9171,9.8917,-691.0980999999999,0.382455221502795,0.382455221502795
New Zealand,Wheat,2034,1125.6298,219.1163,0.1,694.1719,431.6019,9.9227,-694.0719,0.3834314798702025,0.3834314798702025
Nigeria,Beef and veal,2025,342.5405,0.0001,0.0016,4.7307,337.8115,,-4.7291,0.9861943332248304,0.9861943332248304
Nigeria,Beef and veal,2026,354.5133,0.0001,0.0016,5.0523,349.4627,,-5.0507,0.9857534258940355,0.9857534258940355
Nigeria,Beef and veal,2027,364.5938,0.0002,0.0016,5.0501,359.5453,,-5.0485,0.9861530832394846,0.9861530832394846
Nigeria,Beef and veal,2028,375.4508,0.0002,0.0016,5.3963,370.056,,-5.3947,0.9856311399522919,0.9856311399522919
Nigeria,Beef and veal,2029,385.0654,0.0002,0.0015,5.5069,379.56,,-5.5054,0.9857026884264335,0.9857026884264335
Nigeria,Beef and veal,2030,395.511,0.0002,0.0015,5.6515,389.861,,-5.65,0.9857146830303075,0.9857146830303075
Nigeria,Beef and veal,2031,405.1446,0.0002,0.0015,5.9663,399.1798,,-5.9648,0.9852773552948749,0.9852773552948749
Nigeria,Beef and veal,2032,414.393,0.0002,0.0015,6.3695,408.0251,,-6.368,0.9846331863713915,0.9846331863713915
Nigeria,Beef and veal,2033,424.9928,0.0002,0.0015,6.5239,418.4704,,-6.5224,0.9846529164729378,0.9846529164729378
Nigeria,Beef and veal,2034,436.2152,0.0002,0.0015,6.8125,429.4043,,-6.811,0.9843863762656597,0.9843863762656597
Nigeria,"Cheese, fresh or processed",2025,11.4401,0.0,0.018,1.1294,10.3287,,-1.1114,0.9028504995585703,0.9028504995585703
Nigeria,"Cheese, fresh or processed",2026,11.8711,0.0,0.1018,1.1294,10.8436,,-1.0276,0.9134452578109864,0.9134452578109864
Nigeria,"Cheese, fresh or processed",2027,12.2395,0.0,0.1018,1.2005,11.1408,,-1.0987,0.9102332611626293,0.9102332611626293
Nigeria,"Cheese, fresh or processed",2028,12.5929,0.0,0.1018,1.2823,11.4124,,-1.1804999999999999,0.9062567002040832,0.9062567002040832
Nigeria,"Cheese, fresh or processed",2029,12.9397,0.0,0.1018,1.3366,11.7049,,-1.2348,0.9045727489818156,0.9045727489818156
Nigeria,"Cheese, fresh or processed",2030,13.3519,0.0,0.1018,1.5164,11.9373,,-1.4146,0.8940525318493997,0.8940525318493997
Nigeria,"Cheese, fresh or processed",2031,13.8217,0.0,0.1018,1.7606,12.1629,,-1.6587999999999998,0.8799858193999291,0.8799858193999291
Nigeria,"Cheese, fresh or processed",2032,14.3514,0.0,0.1018,2.0202,12.4331,,-1.9184,0.8663335981158632,0.8663335981158632
Nigeria,"Cheese, fresh or processed",2033,14.9401,0.0,0.1018,2.3189,12.7229,,-2.2171000000000003,0.8515940321684594,0.8515940321684594
Nigeria,"Cheese, fresh or processed",2034,15.587,0.0,0.1018,2.6694,13.0194,,-2.5676,0.835272983896837,0.835272983896837
Nigeria,Maize (corn),2025,10896.2106,861.964,1.3214,1.51,11207.986,1.6528,-0.1886000000000001,1.0286131951230826,1.0286131951230826
Nigeria,Maize (corn),2026,11171.3034,881.0517,1.214,1.6447,11189.9604,1.6627,-0.4307000000000001,1.0016700826512328,1.0016700826512328
Nigeria,Maize (corn),2027,11515.2199,999.8814,1.2739,1.5668,11633.7567,1.7182,-0.29289999999999994,1.010293924130793,1.010293924130793
Nigeria,Maize (corn),2028,11835.2478,975.5701,1.2959,1.5399,11810.6926,1.7479,-0.244,0.9979252483416529,0.9979252483416529
Nigeria,Maize (corn),2029,12123.1487,972.9579,1.2969,1.5388,12120.2946,1.7938,-0.2419,0.9997645743634243,0.9997645743634243
Nigeria,Maize (corn),2030,12434.7473,981.2265,1.3128,1.52,12442.8087,1.8438,-0.20720000000000005,1.0006482962464383,1.0006482962464383
Nigeria,Maize (corn),2031,12746.2904,998.9273,1.3173,1.5148,12763.7937,1.8943,-0.1975,1.0013732073764772,1.0013732073764772
Nigeria,Maize (corn),2032,13065.6963,1034.0925,1.3247,1.5062,13100.6801,1.9462,-0.1815,1.002677530473443,1.002677530473443
Nigeria,Maize (corn),2033,13394.9064,1067.0146,1.3325,1.4973,13427.6637,1.9969,-0.16480000000000006,1.002445504210466,1.002445504210466
Nigeria,Maize (corn),2034,13730.0305,1100.2267,1.3378,1.4914,13763.089,2.0486,-0.15359999999999996,1.002407751388462,1.002407751388462
Nigeria,Pigmeat,2025,380.9623,0.0001,0.0021,0.1846,380.7798,,-0.1825,0.999520949973265,0.999520949973265
Nigeria,Pigmeat,2026,405.4861,0.0002,0.0019,0.1896,405.2985,,-0.18769999999999998,0.9995373454231846,0.9995373454231846
Nigeria,Pigmeat,2027,413.5723,0.0002,0.0018,0.1894,413.3847,,-0.18760000000000002,0.9995463912839424,0.9995463912839424
Nigeria,Pigmeat,2028,432.5617,0.0002,0.0016,0.1898,432.3736,,-0.1882,0.9995651487406306,0.9995651487406306
Nigeria,Pigmeat,2029,441.6828,0.0002,0.0015,0.1904,441.4939,,-0.1889,0.9995723175093076,0.9995723175093076
Nigeria,Pigmeat,2030,453.5898,0.0002,0.0014,0.1933,453.3979,,-0.1919,0.9995769305218062,0.9995769305218062
Nigeria,Pigmeat,2031,464.3049,0.0002,0.0012,0.1993,464.1068,,-0.1981,0.9995733407077979,0.9995733407077979
Nigeria,Pigmeat,2032,477.4963,0.0002,0.001,0.2077,477.2897,,-0.2067,0.9995673264902785,0.9995673264902785
Nigeria,Pigmeat,2033,490.6206,0.0002,0.0008,0.2223,490.3992,,-0.2215,0.9995487348064879,0.9995487348064879
Nigeria,Pigmeat,2034,505.0171,0.0002,0.0006,0.2476,504.7701,,-0.247,0.9995109076504538,0.9995109076504538
Nigeria,Poultry meat,2025,382.8101,0.0001,0.1536,1.3699,381.5938,,-1.2163,0.996822706610928,0.996822706610928
Nigeria,Poultry meat,2026,398.3297,0.0001,0.1536,1.4823,397.001,,-1.3287,0.9966643210385767,0.9966643210385767
Nigeria,Poultry meat,2027,416.5058,0.0002,0.1536,1.4634,415.1959,,-1.3098,0.9968550257883563,0.9968550257883563
Nigeria,Poultry meat,2028,431.9569,0.0002,0.1535,1.4458,430.6646,,-1.2923,0.9970082663339791,0.9970082663339791
Nigeria,Poultry meat,2029,444.5122,0.0002,0.1535,1.4158,443.2499,,-1.2623,0.9971602579186803,0.9971602579186803
Nigeria,Poultry meat,2030,456.877,0.0002,0.1535,1.4122,455.6183,,-1.2587,0.9972449915403926,0.9972449915403926
Nigeria,Poultry meat,2031,470.5132,0.0002,0.1535,1.4276,469.2391,,-1.2741,0.9972921057262581,0.9972921057262581
Nigeria,Poultry meat,2032,485.2074,0.0002,0.1535,1.4473,483.9136,,-1.2938,0.997333511401516,0.997333511401516
Nigeria,Poultry meat,2033,500.7215,0.0002,0.1535,1.4725,499.4026,,-1.319,0.997366000860758,0.997366000860758
Nigeria,Poultry meat,2034,517.1284,0.0002,0.1535,1.5079,515.774,,-1.3544,0.9973809212566936,0.9973809212566936
Nigeria,Raw cane or beet sugar,2025,0.0,0.0,0.0001,2087.0349,0.0,,-2087.0348,,
Nigeria,Raw cane or beet sugar,2026,0.0,0.0,0.0001,2238.3617,0.0,,-2238.3615999999997,,
Nigeria,Raw cane or beet sugar,2027,0.0,0.0,0.0001,2264.9484,0.0,,-2264.9483,,
Nigeria,Raw cane or beet sugar,2028,0.0,0.0,0.0001,2282.0055,0.0,,-2282.0054,,
Nigeria,Raw cane or beet sugar,2029,0.0,0.0,0.0001,2272.0836,0.0,,-2272.0834999999997,,
Nigeria,Raw cane or beet sugar,2030,0.0,0.0,0.0001,2342.8288,0.0,,-2342.8286999999996,,
Nigeria,Raw cane or beet sugar,2031,0.0,0.0,0.0001,2419.6992,0.0,,-2419.6991,,
Nigeria,Raw cane or beet sugar,2032,0.0,0.0,0.0001,2501.5272,0.0,,-2501.5271,,
Nigeria,Raw cane or beet sugar,2033,0.0,0.0,0.0001,2577.2905,0.0,,-2577.2904,,
Nigeria,Raw cane or beet sugar,2034,0.0,0.0,0.0001,2662.4914,0.0,,-2662.4912999999997,,
Nigeria,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,573.1464,0.2381,0.0,,
Nigeria,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,601.7143,0.2376,0.0,,
Nigeria,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,618.2078,0.2386,0.0,,
Nigeria,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,633.2781,0.239,0.0,,
Nigeria,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,649.5088,0.2393,0.0,,
Nigeria,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,662.4044,0.2397,0.0,,
Nigeria,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,674.926,0.2402,0.0,,
Nigeria,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,689.9166,0.2407,0.0,,
Nigeria,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,706.0008,0.2412,0.0,,
Nigeria,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,722.4503,0.2417,0.0,,
Nigeria,Rice,2025,8088.778,850.9759,0.0001,2331.604,6008.15,1.2355,-2331.6038999999996,0.7427759792641113,0.7427759792641113
Nigeria,Rice,2026,8362.1203,1076.463,0.0001,2524.6287,6062.9787,1.249,-2524.6286,0.7250527955212507,0.7250527955212507
Nigeria,Rice,2027,8555.2321,1193.8052,0.0001,2458.491,6214.0834,1.2665,-2458.4909,0.7263488970684969,0.7263488970684969
Nigeria,Rice,2028,8755.2119,1220.3671,0.0001,2401.5167,6380.2571,1.2831,-2401.5166,0.7287381702320648,0.7287381702320648
Nigeria,Rice,2029,8914.477,1205.7423,0.0001,2364.2726,6535.5798,1.3007,-2364.2724999999996,0.7331422583736544,0.7331422583736544
Nigeria,Rice,2030,9083.5479,1215.2113,0.0001,2398.682,6694.3349,1.3174,-2398.6818999999996,0.7369735893614873,0.7369735893614873
Nigeria,Rice,2031,9258.1787,1236.2556,0.0001,2431.4809,6847.7422,1.3342,-2431.4808,0.7396424741725929,0.7396424741725929
Nigeria,Rice,2032,9439.2515,1270.2737,0.0001,2471.0236,7002.2461,1.351,-2471.0235,0.741822177319886,0.741822177319886
Nigeria,Rice,2033,9624.8744,1305.2079,0.0001,2500.3524,7159.4563,1.368,-2500.3523,0.743849322335053,0.743849322335053
Nigeria,Rice,2034,9813.4324,1339.5562,0.0001,2532.7757,7315.005,1.3843,-2532.7756,0.7454073867161912,0.7454073867161912
Nigeria,Soya beans,2025,1204.967,23.1557,121.685,115.0512,1214.7566,1.0543,6.633800000000008,1.0081243718707649,1.0081243718707649
Nigeria,Soya beans,2026,1254.5578,28.5369,105.229,133.0432,1232.1247,1.0673,-27.814200000000014,0.9821187194404276,0.9821187194404276
Nigeria,Soya beans,2027,1289.4526,32.0418,103.1374,135.7412,1260.3537,1.0866,-32.60379999999999,0.9774331371312135,0.9774331371312135
Nigeria,Soya beans,2028,1314.6264,33.5125,103.1842,135.6797,1283.6016,1.1038,-32.49549999999999,0.9764002913679505,0.9764002913679505
Nigeria,Soya beans,2029,1337.6964,33.3235,103.5743,135.1686,1305.9131,1.1196,-31.594300000000004,0.9762402739515483,0.9762402739515483
Nigeria,Soya beans,2030,1357.3409,33.6513,104.39,134.1125,1327.9461,1.135,-29.72250000000001,0.9783438338887452,0.9783438338887452
Nigeria,Soya beans,2031,1372.0063,34.0174,107.6974,129.9938,1350.0759,1.1505,-22.29639999999999,0.9840158168369927,0.9840158168369927
Nigeria,Soya beans,2032,1388.2945,34.7573,110.3796,126.835,1372.579,1.1661,-16.455399999999997,0.9886799954908703,0.9886799954908703
Nigeria,Soya beans,2033,1405.729,35.4591,112.4341,124.5174,1394.3476,1.1813,-12.083299999999994,0.9919035603590735,0.9919035603590735
Nigeria,Soya beans,2034,1423.7286,36.1354,114.5233,122.2459,1416.6823,1.1967,-7.7226,0.99505081235286,0.99505081235286
Nigeria,Wheat,2025,5821.6693,448.9524,0.9965,5735.2421,136.3761,3.1985,-5734.2456,0.023425600626267112,0.023425600626267112
Nigeria,Wheat,2026,6077.7228,558.8326,0.9889,6049.4534,139.1386,3.2089,-6048.4645,0.022893212569681527,0.022893212569681527
Nigeria,Wheat,2027,6196.782,615.922,0.9874,6115.3196,139.5391,3.2551,-6114.3322,0.022517994016894572,0.022517994016894572
Nigeria,Wheat,2028,6360.4069,642.6671,0.9844,6242.8131,145.3232,3.3178,-6241.8287,0.02284809797310295,0.02284809797310295
